id,slug,bucket,cross_book_dup,grounded_signals,hallucination_tells,dup_windows,max_fanout,ctx_len,reasoning,title
10226,the-tragic-age,GROUNDED,1,quant-claim,,24,18,515,"signals: quant-claim; cross-book-dup (24 windows, max fan-out 18)",The Tragic Age
10227,the-rest-of-us-just-live-here,THIN,0,,,0,0,484,"no signals, no tells (len=484)",The Rest of Us Just Live Here
10229,the-death-of-bees,GROUNDED,1,quant-claim,,38,18,561,"signals: quant-claim; cross-book-dup (38 windows, max fan-out 18)",The Death of Bees
10232,this-is-not-forgiveness,GROUNDED,1,quant-claim,,37,18,531,"signals: quant-claim; cross-book-dup (37 windows, max fan-out 18)",This is Not Forgiveness
10237,this-song-will-save-your-life,GROUNDED,1,quant-claim,,20,18,428,"signals: quant-claim; cross-book-dup (20 windows, max fan-out 18)",This Song Will Save Your Life
10239,this-savage-song,GROUNDED,1,quant-claim,,18,18,451,"signals: quant-claim; cross-book-dup (18 windows, max fan-out 18)",This Savage Song
10241,whered-you-go-bernadette,GROUNDED,1,quant-claim,,25,18,482,"signals: quant-claim; cross-book-dup (25 windows, max fan-out 18)","Where'd You Go, Bernadette?"
10243,the-killer-angels-the-classic-novel-of-the-civil-war,GROUNDED,1,quant-claim,,24,18,486,"signals: quant-claim; cross-book-dup (24 windows, max fan-out 18)",The Killer Angels: The Classic Novel of the Civil War
10244,the-guernsey-literary-and-potato-peel-pie-society,GROUNDED,1,quant-claim,,26,18,386,"signals: quant-claim; cross-book-dup (26 windows, max fan-out 18)",The Guernsey Literary and Potato Peel Pie Society
10246,undivided,GROUNDED,1,quant-claim,,37,18,454,"signals: quant-claim; cross-book-dup (37 windows, max fan-out 18)",UnDivided
10247,unsouled,GROUNDED,1,quant-claim,,31,18,552,"signals: quant-claim; cross-book-dup (31 windows, max fan-out 18)",UnSouled
10248,unwholly,GROUNDED,1,quant-claim,,42,18,511,"signals: quant-claim; cross-book-dup (42 windows, max fan-out 18)",UnWholly
10249,raven-boys,GROUNDED,1,quant-claim,,13,18,504,"signals: quant-claim; cross-book-dup (13 windows, max fan-out 18)",Raven Boys
10254,surviving-the-applewhites,GROUNDED,1,quant-claim,,13,18,517,"signals: quant-claim; cross-book-dup (13 windows, max fan-out 18)",Surviving the Applewhites
10263,the-glass-menagerie,GROUNDED,1,quant-claim,,20,18,380,"signals: quant-claim; cross-book-dup (20 windows, max fan-out 18)",The Glass Menagerie
10267,scott-pilgrim-vol-5-scott-pilgrim-vs-the-universe,GROUNDED,0,quant-claim,broader trend,0,0,728,signals: quant-claim,Scott Pilgrim Vol. 5: Scott Pilgrim vs. the Universe
10269,der-koenig-david-bericht-stefan-heym,THIN,0,,,0,0,642,"no signals, no tells (len=642)",Der König David Bericht
10270,ahasver-stefan-heym,THIN,0,,,0,0,636,"no signals, no tells (len=636)",Ahasver
10272,der-koenig-und-sein-narr-martin-stade,THIN,0,,,0,0,603,"no signals, no tells (len=603)",Der König und sein Narr
10273,jat-jati-ke-mukammal-halat-yani-jat-dar-pan-part-i,THIN,0,,,0,0,487,"no signals, no tells (len=487)","Jat Jati ke Mukammal Halat yani Jat Dar-pan, Part I"
10286,islam-rajnaitik-vishwa-par-muslim-akraman-ki-avadharana,GROUNDED,0,court-case,,0,0,514,signals: court-case,Islam Rajnaitik Vishwa Par Muslim Akraman Ki Avadharana
10289,charlottes-web,GROUNDED,0,named-org,,0,0,641,signals: named-org,Charlotte's Web
10305,biography-of-worlds-greatest-soviet-writer,GROUNDED,1,named-law,,17,153,526,"signals: named-law; cross-book-dup (17 windows, max fan-out 153)",Biography of World's Greatest Soviet Writer
10324,burma,GROUNDED,1,named-law,,30,153,542,"signals: named-law; cross-book-dup (30 windows, max fan-out 153)",Burma
10362,chinese-workers-pictorial,GROUNDED,1,named-law,broader effort,12,153,505,"signals: named-law; cross-book-dup (12 windows, max fan-out 153)",Chinese Workers Pictorial
10373,chenderamata-perayaan-bersama-hari-buroh-kesatuan-kesatuan-sekerja-1967,GROUNDED,1,named-law,,8,153,641,"signals: named-law; cross-book-dup (8 windows, max fan-out 153)",Chenderamata perayaan bersama hari buroh kesatuan-kesatuan sekerja 1967
10380,chen-hsien-pao,GROUNDED,1,named-law,,5,153,486,"signals: named-law; cross-book-dup (5 windows, max fan-out 153)",Chen Hsien Pao
10381,collection-of-family-letters-of-lenin,GROUNDED,1,named-law,,17,153,534,"signals: named-law; cross-book-dup (17 windows, max fan-out 153)",Collection of Family Letter's of Lenin
10384,collection-of-theses-to-commemorate-32nd-anniversary-of-october-revolution,GROUNDED,1,named-law,,25,153,614,"signals: named-law; cross-book-dup (25 windows, max fan-out 153)",Collection of Theses to Commemorate 32Nd Anniversary of October Revolution
10387,biography-of-su-nu-of-tang,GROUNDED,1,named-law,broader effort,13,153,617,"signals: named-law; cross-book-dup (13 windows, max fan-out 153)",Biography of Su Nu of Tang
10391,course-of-russian,GROUNDED,1,named-law,This action reflects,24,153,536,"signals: named-law; cross-book-dup (24 windows, max fan-out 153)",Course of Russian
10395,czechoslovakia,GROUNDED,1,named-law,,5,3,536,"signals: named-law; cross-book-dup (5 windows, max fan-out 3)",Czechoslovakia
10396,beancurd-beauty,GROUNDED,1,named-law,broader effort,19,153,654,"signals: named-law; cross-book-dup (19 windows, max fan-out 153)",Beancurd Beauty
10415,dialectic-materialism,GROUNDED,1,named-law,broader trend | This action reflects,25,153,544,"signals: named-law; cross-book-dup (25 windows, max fan-out 153)",Dialectic Materialism
10446,berita-buroh,GROUNDED,1,named-law,broader effort,8,153,542,"signals: named-law; cross-book-dup (8 windows, max fan-out 153)",Berita Buroh
10454,belia-baru,GROUNDED,1,named-law,,4,153,529,"signals: named-law; cross-book-dup (4 windows, max fan-out 153)",Belia Baru
10485,bendera-keluaran-no-2,GROUNDED,1,named-law,,4,153,594,"signals: named-law; cross-book-dup (4 windows, max fan-out 153)","Bendera,keluaran No.2"
10507,bachaan-bahasa-china-darjah-tinggi-buku-pertama,GROUNDED,1,named-law,broader effort,12,153,593,"signals: named-law; cross-book-dup (12 windows, max fan-out 153)","Bachaan Bahasa China , Darjah Tinggi, Buku Pertama"
10526,chinese-almanac,GROUNDED,1,named-law,broader effort,14,153,632,"signals: named-law; cross-book-dup (14 windows, max fan-out 153)",Chinese Almanac
10534,cahaya-menyinar-rongga-hati,GROUNDED,1,named-law,broader trend | This action reflects | deemed inappropriate,7,153,549,"signals: named-law; cross-book-dup (7 windows, max fan-out 153)",Cahaya Menyinar Rongga Hati
10568,deshabhimani,GROUNDED,1,named-law,,9,153,538,"signals: named-law; cross-book-dup (9 windows, max fan-out 153)",Deshabhimani
10569,akhbar-pembebasan,GROUNDED,1,named-law,,9,153,617,"signals: named-law; cross-book-dup (9 windows, max fan-out 153)",Akhbar Pembebasan
10588,confessions-of-an-english-maid,GROUNDED,1,named-law,,8,153,503,"signals: named-law; cross-book-dup (8 windows, max fan-out 153)",Confessions of an English Maid
10598,china-young-children,GROUNDED,1,named-law,deemed inappropriate,17,153,499,"signals: named-law; cross-book-dup (17 windows, max fan-out 153)",China Young Children
10634,a-virgins-first-night,GROUNDED,1,named-law,broader effort | deemed inappropriate,16,153,549,"signals: named-law; cross-book-dup (16 windows, max fan-out 153)",A Virgin's First Night
10739,angles,GROUNDED,1,named-law,broader effort | deemed inappropriate,27,153,571,"signals: named-law; cross-book-dup (27 windows, max fan-out 153)",Angles
10743,british-union-quarterly-the,GROUNDED,1,named-law,,16,153,510,"signals: named-law; cross-book-dup (16 windows, max fan-out 153)","British Union Quarterly, The"
10745,chinese-youth,GROUNDED,1,named-law,deemed sensitive,3,3,521,"signals: named-law; cross-book-dup (3 windows, max fan-out 3)",Chinese Youth
10748,communist-international-the,GROUNDED,1,named-law,broader effort,13,153,557,"signals: named-law; cross-book-dup (13 windows, max fan-out 153)","Communist International, The"
10752,challenge,GROUNDED,1,named-law,broader effort | deemed inappropriate,28,153,558,"signals: named-law; cross-book-dup (28 windows, max fan-out 153)",Challenge
10756,dheeran,GROUNDED,1,named-law,broader effort | This action reflects,25,153,558,"signals: named-law; cross-book-dup (25 windows, max fan-out 153)",Dheeran
10760,duke-cosing,GROUNDED,1,named-law,broader effort | deemed inappropriate,17,153,593,"signals: named-law; cross-book-dup (17 windows, max fan-out 153)",Duke Cosing
10761,die-welt,GROUNDED,1,named-law,broader trend | deemed inappropriate,16,153,520,"signals: named-law; cross-book-dup (16 windows, max fan-out 153)",Die Welt
10772,charhar-education,GROUNDED,1,named-law,,14,153,482,"signals: named-law; cross-book-dup (14 windows, max fan-out 153)",Charhar Education
10774,berita-china,GROUNDED,1,named-law,broader trend,3,153,616,"signals: named-law; cross-book-dup (3 windows, max fan-out 153)",Berita China
10824,china-youth,GROUNDED,1,named-law,broader effort,22,153,499,"signals: named-law; cross-book-dup (22 windows, max fan-out 153)",China Youth
10839,a-night-in-a-moorish-harem,GROUNDED,1,named-law,broader effort | deemed inappropriate,15,153,487,"signals: named-law; cross-book-dup (15 windows, max fan-out 153)",A Night in a Moorish Harem
10933,chendera-mata-hari-wanita-sedunia-8hb-march-1964,GROUNDED,1,named-law,,8,153,607,"signals: named-law; cross-book-dup (8 windows, max fan-out 153)",Chendera Mata Hari Wanita Sedunia 8Hb March 1964
10954,eastern-horizon,GROUNDED,1,named-law,deemed inappropriate,2,153,562,"signals: named-law; cross-book-dup (2 windows, max fan-out 153)",Eastern Horizon
11016,berita-pemuda,GROUNDED,1,named-law,,3,153,568,"signals: named-law; cross-book-dup (3 windows, max fan-out 153)",Berita Pemuda
11020,chenderamata-puja-umor-10-partai-rakyat-malaysia,GROUNDED,1,named-law,,17,153,586,"signals: named-law; cross-book-dup (17 windows, max fan-out 153)",Chenderamata Puja Umor 10 Partai Rakyat Malaysia
11067,biography-of-a-young-mistress,GROUNDED,1,named-law,deemed inappropriate,7,153,608,"signals: named-law; cross-book-dup (7 windows, max fan-out 153)",Biography of a Young Mistress
11087,c-p-s-u-problems-of-party-ideological-work-1948,GROUNDED,1,named-law,,15,153,526,"signals: named-law; cross-book-dup (15 windows, max fan-out 153)","C.P.S.U. Problems of Party Ideological Work, 1948"
11093,between-men-and-women-book-1-ii,GROUNDED,1,named-law,This action reflects,3,3,579,"signals: named-law; cross-book-dup (3 windows, max fan-out 3)",Between Men and Women Book 1 & Ii
11127,blood-of-vengeance,GROUNDED,1,named-law,,16,153,532,"signals: named-law; cross-book-dup (16 windows, max fan-out 153)",Blood of Vengeance
11135,catechism-of-the-new-democratic-doctrine,GROUNDED,1,named-law,,10,153,604,"signals: named-law; cross-book-dup (10 windows, max fan-out 153)",Catechism of the New Democratic Doctrine
11149,collection-of-stalins-latest-writings,GROUNDED,1,named-law,broader trend | This action reflects,17,153,564,"signals: named-law; cross-book-dup (17 windows, max fan-out 153)",Collection of Stalin's Latest Writings
11216,besieged,GROUNDED,1,named-law,broader effort | deemed inappropriate,11,153,619,"signals: named-law; cross-book-dup (11 windows, max fan-out 153)",Besieged
11285,battlefront,GROUNDED,1,named-law,broader effort,22,153,536,"signals: named-law; cross-book-dup (22 windows, max fan-out 153)",Battlefront
11288,chendera-mata-5-1-hari-buroh-sa-dunia-1966,GROUNDED,1,named-law,broader effort,10,153,495,"signals: named-law; cross-book-dup (10 windows, max fan-out 153)",Chendera Mata 5.1: Hari Buroh Sa Dunia 1966
11297,bendera-benteng-suara-dan-bichara-partai-rakyat-malaya-untuk-anggota-saja,GROUNDED,1,named-law,broader trend,7,153,652,"signals: named-law; cross-book-dup (7 windows, max fan-out 153)",Bendera Benteng: Suara dan Bichara Partai Rakyat Malaya (Untuk Anggota Saja)
11312,a-man-with-a-maid,GROUNDED,1,named-law,broader effort | deemed inappropriate,17,153,496,"signals: named-law; cross-book-dup (17 windows, max fan-out 153)",A Man with a Maid
11322,chetusan-yang-di-mulai-dengan-perkataan2-chetusan-ia-lah-chetusan-suara-majoriti-rakyat-dan-diakhiri-dengan-perkataan2-yang-lebih-tulin-bagi-malaya,GROUNDED,1,named-law,broader effort,17,153,583,"signals: named-law; cross-book-dup (17 windows, max fan-out 153)",Chetusan
11324,chetusan-yang-di-mulai-dengan-perkataan2-bahasa-cina-dan-di-akhiri-dengan-perkataan2-bahasa-cina,GROUNDED,1,named-law,,11,153,584,"signals: named-law; cross-book-dup (11 windows, max fan-out 153)",Chetusan
11325,chetusan-yang-di-mulai-dengan-perkataan2-bahasa-tamil-dan-di-akhiri-dengan-perkataan2-bahasa-tamil,GROUNDED,1,named-law,broader effort | deemed inappropriate,16,153,543,"signals: named-law; cross-book-dup (16 windows, max fan-out 153)",Chetusan
11327,budu-or-twenty-years-in-sarawak-boneo,GROUNDED,1,named-law,broader trend,12,153,567,"signals: named-law; cross-book-dup (12 windows, max fan-out 153)",Budu or Twenty Years in Sarawak Boneo
11331,bendera-banteng,GROUNDED,1,named-law,This action reflects,9,153,583,"signals: named-law; cross-book-dup (9 windows, max fan-out 153)",Bendera Banteng
11357,bulanan-riam,GROUNDED,1,named-law,broader effort,8,7,559,"signals: named-law; cross-book-dup (8 windows, max fan-out 7)",Bulanan Riam
11358,bulanan-seni-sastera,GROUNDED,1,named-law,broader effort | deemed inappropriate,8,153,642,"signals: named-law; cross-book-dup (8 windows, max fan-out 153)",Bulanan Seni Sastera
11359,bulanan-pembangunan,GROUNDED,1,named-law,,11,153,593,"signals: named-law; cross-book-dup (11 windows, max fan-out 153)",Bulanan Pembangunan
11385,autobiography-of-a-flea,GROUNDED,1,named-law,deemed inappropriate,15,153,513,"signals: named-law; cross-book-dup (15 windows, max fan-out 153)",Autobiography of a Flea
11397,backyard-orgy,GROUNDED,1,named-law,broader effort | This action reflects | deemed inappropriate,20,153,511,"signals: named-law; cross-book-dup (20 windows, max fan-out 153)",Backyard Orgy
11398,b-is-for-balling,GROUNDED,1,named-law,broader effort | deemed inappropriate,11,153,496,"signals: named-law; cross-book-dup (11 windows, max fan-out 153)",B Is for Balling
11405,bedroom-philosophers-part-i-and-ii,GROUNDED,1,named-law,deemed inappropriate,15,153,520,"signals: named-law; cross-book-dup (15 windows, max fan-out 153)",Bedroom Philosophers Part I and Ii
11410,dr-gigolo,GROUNDED,1,named-law,deemed inappropriate,12,153,548,"signals: named-law; cross-book-dup (12 windows, max fan-out 153)",DR. Gigolo
11419,another-piece-of-fanny,GROUNDED,1,named-law,deemed inappropriate,16,153,553,"signals: named-law; cross-book-dup (16 windows, max fan-out 153)",Another Piece of Fanny
11432,blossom-spring-of-the-fruit-plantation,GROUNDED,1,named-law,broader effort | deemed inappropriate,5,6,613,"signals: named-law; cross-book-dup (5 windows, max fan-out 6)",Blossom Spring of the Fruit Plantation
11489,adam-film-world,GROUNDED,1,named-law,broader effort | deemed inappropriate,23,153,541,"signals: named-law; cross-book-dup (23 windows, max fan-out 153)",Adam Film World
11497,bachelor-girls,GROUNDED,1,named-law,broader effort | deemed inappropriate,26,153,597,"signals: named-law; cross-book-dup (26 windows, max fan-out 153)",Bachelor Girls
11501,backstage-doll-in-bondage,GROUNDED,1,named-law,This action reflects | deemed inappropriate,22,153,497,"signals: named-law; cross-book-dup (22 windows, max fan-out 153)",Backstage Doll in Bondage
11527,club-international,GROUNDED,1,named-law,deemed inappropriate,16,153,532,"signals: named-law; cross-book-dup (16 windows, max fan-out 153)",Club International
11553,dua-puloh-tahun-bertempor-merintis-jalan-raya-merah,GROUNDED,1,named-law,,18,153,554,"signals: named-law; cross-book-dup (18 windows, max fan-out 153)",Dua Puloh Tahun Bertempor Merintis Jalan Raya Merah
11560,bersorak-pembukaan-sekolah-parti,GROUNDED,1,named-law,broader trend,16,153,651,"signals: named-law; cross-book-dup (16 windows, max fan-out 153)",Bersorak Pembukaan Sekolah Parti
11575,crystalloid-tube-regulator-circuit,GROUNDED,1,named-law,broader effort | deemed inappropriate,18,153,692,"signals: named-law; cross-book-dup (18 windows, max fan-out 153)",Crystalloid - Tube - Regulator Circuit
11584,artist-magazine,GROUNDED,1,named-law,broader effort | deemed inappropriate,18,153,583,"signals: named-law; cross-book-dup (18 windows, max fan-out 153)",Artist Magazine
11585,causeway-newspaper,GROUNDED,1,named-law,,11,153,558,"signals: named-law; cross-book-dup (11 windows, max fan-out 153)",Causeway (newspaper)
11599,adult-cinema,GROUNDED,1,named-law,broader effort | deemed inappropriate,22,153,619,"signals: named-law; cross-book-dup (22 windows, max fan-out 153)",Adult Cinema
11602,bondage,GROUNDED,1,named-law,,7,153,548,"signals: named-law; cross-book-dup (7 windows, max fan-out 153)",Bondage
11613,badan-pengamal-rasuah-siri-kedua,GROUNDED,1,named-law,broader trend,7,153,652,"signals: named-law; cross-book-dup (7 windows, max fan-out 153)",Badan Pengamal Rasuah Siri Kedua
11616,anak-tani-machang-sudah-jadi-jutawan-dated-2nd-sept-1975-purported-to-have-been-written-by-kumpulan-anti-rasuah-negara,GROUNDED,1,named-law,broader effort | This action reflects,17,153,646,"signals: named-law; cross-book-dup (17 windows, max fan-out 153)",Anak Tani Machang Sudah Jadi Jutawan Dated 2Nd Sept 1975 (purported to Have Been Written BY: Kumpulan Anti Rasuah Negara)
11623,an-artcle-entitled-on-the-occasion-of-30th-anniversary-of-foundation-of-workers-party-of-korea-report-delivered-by-general-secretary-lim-ii-sung-as-commenoration-of-30th-founding-anniversary-of-w,GROUNDED,1,named-law,broader effort | This action reflects,18,153,620,"signals: named-law; cross-book-dup (18 windows, max fan-out 153)","An Artcle Entitled ""on the Occasion of 30Th Anniversary of Foundation of Worker's Party of Korea Report Delivered BY General Secretary Lim Ii Sung as Commenoration of 30Th Founding Anniversary of W"
