Ace of Spades,"Àbíké-Íyímídé, Faridah",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Ace of Spades,"Àbíké-Íyímídé, Faridah",,,,,Florida,Flagler Schools,October 2022,Banned from Libraries and Classrooms,Formal Challenge
Adam and Eve and the Garden of Eden,"Ray, Jane",,,,,Florida,Brevard Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
Adventures of a Kid Magician,"Flom, Justin","Flom-Hill, Judy; Flom, Scott","Blom, Drew",,From the Magical Life of Justin Flom,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Administration
African Art: An Introduction,"Willett, Frank",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
After,"Efaw, Amy",,,,,Texas,Belton Independent School District,September 2022,Banned Pending Investigation,Formal Challenge
After,"Efaw, Amy",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
After,"Efaw, Amy",,,,,Florida,Escambia County Public Schools,April 2023,Banned Pending Investigation,Formal Challenge
Afterward,"Mathieu, Jennifer",,,,,Texas,Keller Independent School District,Fall 2022,Banned Pending Investigation,Formal Challenge
Afterworlds,"Westerfeld, Scott",,,,Afterworlds,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
Al Capone Does My Shirts,"Choldenko, Gennifer",,,,Tales from Alcatraz,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Alan Moore's America's Best Comics,"Moore, Alan",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Aleutian Sparrow,"Hesse, Karen",,"Zerbetz, Evon",,,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Alice in the Country of Hearts,QuinRose,,"Hoshino, Soumei",,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
All American Boys,"Reynolds, Jason","Kiely, Brendan",,,,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
All American Boys,"Reynolds, Jason","Kiely, Brendan",,,,New York,Mahopac Central School District,January 2023,Banned from Libraries,Formal Challenge
All American Boys,"Reynolds, Jason","Kiely, Brendan",,,,Michigan,Cheboygan Area Schools,February 2023,Banned from Classrooms,Informal Challenge
All American Boys,"Reynolds, Jason","Kiely, Brendan",,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
All American Boys,"Reynolds, Jason","Kiely, Brendan",,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
All Are Welcome,"Penfold, Alexandra",,"Kaufman, Suzanne",,,Florida,Florida School for the Deaf & the Blind,March 2023,Banned from Libraries and Classrooms,Administration
All Because You Matter,"Charles, Tami",,"Collier, Bryan",,All Because You Matter,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,Wisconsin,School District of Somerset,February 2023,Banned Pending Investigation,Formal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,Virginia,Hanover County Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,Virginia,Spotsylvania County Public Schools,March 2023,Banned from Libraries and Classrooms,Administration
All Boys Aren't Blue,"Johnson, George M.",,,,,Utah,Alpine School District,November 2022,Banned from Libraries and Classrooms,Legislative Action
All Boys Aren't Blue,"Johnson, George M.",,,,,Utah,Davis School District,November 2022,Banned from Libraries and Classrooms,Formal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,Texas,Belton Independent School District,August 2022,Banned from Libraries and Classrooms,Formal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,Texas,Conroe Independent School District,November 2022,Banned from Libraries and Classrooms,Formal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,Texas,Frisco Independent School District,September 2022,Banned from Libraries and Classrooms,Informal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,Texas,Humble Independent School District,July 2022,Banned from Libraries,Formal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,Texas,Keller Independent School District,Fall 2022,Banned from Libraries and Classrooms,Formal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,North Carolina,Pender County Schools,February 2023,Banned Pending Investigation,Administration
All Boys Aren't Blue,"Johnson, George M.",,,,,Michigan,Dearborn Public Schools,September 2022,Banned Pending Investigation,Unclear
All Boys Aren't Blue,"Johnson, George M.",,,,,Idaho,Kuna School District,February 2023,Banned Pending Investigation,Administration
All Boys Aren't Blue,"Johnson, George M.",,,,,Florida,Escambia County Public Schools,August 2022,Banned Pending Investigation,Formal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
All Boys Aren't Blue,"Johnson, George M.",,,,,Florida,School District of Osceola County,March 2023,Banned from Libraries and Classrooms,Administration
All Boys Aren't Blue,"Johnson, George M.",,,,,Florida,Volusia County Schools,January 2023,Banned from Libraries,Administration
All Boys Aren't Blue,"Johnson, George M.",,,,,Arkansas,Farmington Public Schools,March 2023,Banned from Libraries,Formal Challenge
All Out: The No-Longer-Secret Stories of Queer Teens Throughout the Ages,"Mitchell, Saundra","Lo, Malinda; Talley, Robin; Lee, Mackenzi; Keplinger, Kody; Wake, Elliot; McLemore, Anna-Marie; Hutchinson, Shaun David; Adler, Dahlia; Sharpe, Tess; Scelsa, Kate; Parker, Natalie C.; Farizan, Sara; Magruder, Nilah; Gratton, Tessa; Mejia, Tehlor Kay; Sanchez, Alex; Tracey, Scott",,,,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
All the Bad Apples,"Fowley-Doyle, Moïra",,,,,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
All the Bright Places,"Niven, Jennifer",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
All the Bright Places,"Niven, Jennifer",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
All the Bright Places,"Niven, Jennifer",,,,,Florida,Clay County School District,October 2022,Banned Pending Investigation,Formal Challenge
All the Things We Do in the Dark,"Mitchell, Saundra",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Administration
All the Things We Do in the Dark,"Mitchell, Saundra",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
All the Things We Do in the Dark,"Mitchell, Saundra",,,,,South Carolina,Horry County Schools,June 2023,Banned from Libraries and Classrooms,Formal Challenge
All the Things We Do in the Dark,"Mitchell, Saundra",,,,,North Carolina,Pender County Schools,February 2023,Banned Pending Investigation,Administration
All the Things We Do in the Dark,"Mitchell, Saundra",,,,,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
All the Things We Do in the Dark,"Mitchell, Saundra",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
All the Things We Do in the Dark,"Mitchell, Saundra",,,,,Florida,Highlands Schools,March 2023,Banned from Libraries and Classrooms,Administration
All the Things We Do in the Dark,"Mitchell, Saundra",,,,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
All Your Perfects,"Hoover, Colleen",,,,Hopeless,Texas,Conroe Independent School District,Spring 2023,Banned from Libraries and Classrooms,Administration
All Your Perfects,"Hoover, Colleen",,,,Hopeless,Florida,Santa Rosa County District Schools,June 2023,Banned Pending Investigation,Formal Challenge
All-Action Classics No. 3: The Odyssey,Homer,"Mucci, Tim","Caldwell, Ben; Tenderini, Emanuel; Lacy, Rick",,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Allegedly,"Jackson, Tiffany D.",,,,,Utah,Davis School District,January 2023,Banned from Libraries,Formal Challenge
Allegedly,"Jackson, Tiffany D.",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Allegedly,"Jackson, Tiffany D.",,,,,Oregon,Canby Public School District,March 2023,Banned Pending Investigation,Formal Challenge
Allegedly,"Jackson, Tiffany D.",,,,,North Dakota,Williston Basin School District #7,September 2022,Banned Pending Investigation,Informal Challenge
Allegedly,"Jackson, Tiffany D.",,,,,North Carolina,Pender County Schools,February 2023,Banned Pending Investigation,Administration
Allegedly,"Jackson, Tiffany D.",,,,,Florida,Clay County School District,September 2022,Banned from Libraries and Classrooms,Formal Challenge
Allegedly,"Jackson, Tiffany D.",,,,,Florida,Escambia County Public Schools,October 2022,Banned Pending Investigation,Formal Challenge
Allegedly,"Jackson, Tiffany D.",,,,,Florida,Martin County Schools,March 2023,Banned from Libraries and Classrooms,Formal Challenge
Allegedly,"Jackson, Tiffany D.",,,,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
Almost American Girl,"Ha, Robin",,,,,New Jersey,Watchung Borough School District,May 2023,Banned from Classrooms,Informal Challenge
Almost Perfect,"Katcher, Brian",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Almost Perfect,"Katcher, Brian",,,,,South Carolina,Beaufort County School District,October 2022,Banned from Libraries,Informal Challenge
Almost Perfect,"Katcher, Brian",,,,,South Carolina,Horry County Schools,November 2022,Banned from Libraries,Formal Challenge
Almost Perfect,"Katcher, Brian",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Almost Perfect,"Katcher, Brian",,,,,Pennsylvania,Pleasant Valley School District,July 2022,Banned Pending Investigation,Informal Challenge
Almost Perfect,"Katcher, Brian",,,,,Florida,Collier County Public Schools,March 2023,Banned from Libraries,Administration
Almost Perfect,"Katcher, Brian",,,,,Florida,Duval County Public Schools,March 2023,Banned from Libraries and Classrooms,Administration
Almost Perfect,"Katcher, Brian",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Almost Perfect,"Katcher, Brian",,,,,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
Almost Perfect,"Katcher, Brian",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Almost Perfect,"Katcher, Brian",,,,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
Alt Ed,"Atkins, Catherine",,,,,Florida,Clay County School District,September 2022,Banned Pending Investigation,Formal Challenge
"Altered Carbon: One Life, One Death","Morgan, Richard K.","Wilson, Scott Bryan",,"Fuchs, Max",Altered Carbon,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
"Always and Forever, Lara Jean","Han, Jenny",,,,To All the Boys I've Loved Before,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Ambush,"Skye, Obert",,,,Pillage,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
America,"Frank, E. R.",,,,,Virginia,Spotsylvania County Public Schools,March 2023,Banned from Libraries and Classrooms,Administration
America,"Frank, E. R.",,,,,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
America,"Frank, E. R.",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
American Born Chinese,"Yang, Gene Luen",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
American Gods,"Gaiman, Neil",,,,American Gods,Texas,Frisco Independent School District,September 2022,Banned from Libraries and Classrooms,Administration
American Gods,"Gaiman, Neil",,,,American Gods,Michigan,Rapid River Public Schools,February 2023,Banned from Classrooms,Informal Challenge
"American Gods, Vol. 1: Shadows","Gaiman, Neil","Russell, P. Craig","Hampton, Scott; Simonson, Walt",,American Gods,Missouri,Kirkwood School District,October 2022,Banned from Libraries and Classrooms,Legislative Action
"American Gods, Vol. 2: My Ainsel","Gaiman, Neil","Russell, P. Craig","Hampton, Scott",,American Gods,Missouri,Kirkwood School District,October 2022,Banned from Libraries and Classrooms,Legislative Action
American Panda,"Chao, Gloria",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
American Psycho,"Ellis, Bret Easton",,,,,Texas,Conroe Independent School District,Spring 2023,Banned from Libraries and Classrooms,Administration
American Psycho,"Ellis, Bret Easton",,,,,Texas,Keller Independent School District,June 2023,Banned Pending Investigation,Formal Challenge
American Psycho,"Ellis, Bret Easton",,,,,Florida,Santa Rosa County District Schools,June 2023,Banned from Libraries and Classrooms,Formal Challenge
Americanah,"Adichie, Chimamanda Ngozi",,,,,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
Amy and Roger's Epic Detour,"Matson, Morgan",,,,,Texas,Frisco Independent School District,March 2023,Banned from Libraries,Administration
An American Plague: The True and Terrifying Story of the Yellow Fever Epidemic of 1793,"Murphy, Jim",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
